dataset	model	stratification	crossvalidation	run_id	population_id	population_name	population	tp	fp	fn	tn	tpr	fpr	fnr	tnr
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	num-3	run0	23	Plasmacytoid Dendritic Cell	Plasmacytoid Dendritic Cell	31005	1526	24	2370505	0.9992265300203036	6.433305466918434e-4	7.73469979696413e-4	0.9993566694533081
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-both	num-3	run0	23	Plasmacytoid Dendritic Cell	Plasmacytoid Dendritic Cell	31005	1526	24	2370505	0.9992265300203036	6.433305466918434e-4	7.73469979696413e-4	0.9993566694533081
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	num-3	run0	23	Plasmacytoid Dendritic Cell	Plasmacytoid Dendritic Cell	31005	1526	24	2370505	0.9992265300203036	6.433305466918434e-4	7.73469979696413e-4	0.9993566694533081
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	num-4	run0	1	B Cell (CD27-)	B Cell (CD27-)	107289	1987	1705	2280017	0.9843569370791053	8.70725905826633e-4	0.015643062920894728	0.9991292740941734
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-both	num-4	run0	1	B Cell (CD27-)	B Cell (CD27-)	107289	1987	1705	2280017	0.9843569370791053	8.70725905826633e-4	0.015643062920894728	0.9991292740941734
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	num-4	run0	1	B Cell (CD27-)	B Cell (CD27-)	107289	1987	1705	2280017	0.9843569370791053	8.70725905826633e-4	0.015643062920894728	0.9991292740941734
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	num-4	run0	2	B Cell (Memory)	B Cell (Memory)	35134	1039	3258	2351567	0.9151385705355283	4.416379113204676e-4	0.08486142946447177	0.9995583620886795
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-both	num-4	run0	2	B Cell (Memory)	B Cell (Memory)	35134	1039	3258	2351567	0.9151385705355283	4.416379113204676e-4	0.08486142946447177	0.9995583620886795
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	num-4	run0	2	B Cell (Memory)	B Cell (Memory)	35134	1039	3258	2351567	0.9151385705355283	4.416379113204676e-4	0.08486142946447177	0.9995583620886795
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	num-4	run0	3	B Cell (Plasmablast)	B Cell (Plasmablast)	14995	5804	144	2370055	0.9904881432062884	0.0024429059131876093	0.009511856793711606	0.9975570940868124
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-both	num-4	run0	3	B Cell (Plasmablast)	B Cell (Plasmablast)	14995	5804	144	2370055	0.9904881432062884	0.0024429059131876093	0.009511856793711606	0.9975570940868124
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	num-4	run0	3	B Cell (Plasmablast)	B Cell (Plasmablast)	14995	5804	144	2370055	0.9904881432062884	0.0024429059131876093	0.009511856793711606	0.9975570940868124
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	num-4	run0	4	Basophil	Basophil	0	0	2334	2388664	0	0	1	1
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-both	num-4	run0	4	Basophil	Basophil	0	0	2334	2388664	0	0	1	1
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	num-4	run0	4	Basophil	Basophil	0	0	2334	2388664	0	0	1	1
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	num-4	run0	5	CD4+ CD8+ T Cell	CD4+ CD8+ T Cell	0	0	188644	2202354	0	0	1	1
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-both	num-4	run0	5	CD4+ CD8+ T Cell	CD4+ CD8+ T Cell	0	0	188644	2202354	0	0	1	1
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	num-4	run0	5	CD4+ CD8+ T Cell	CD4+ CD8+ T Cell	0	0	188644	2202354	0	0	1	1
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	num-4	run0	6	CD4+ T Cell (Central Memory)	CD4+ T Cell (Central Memory)	123418	65407	72887	2129286	0.628705330990041	0.029802345931754463	0.371294669009959	0.9701976540682455
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-both	num-4	run0	6	CD4+ T Cell (Central Memory)	CD4+ T Cell (Central Memory)	123418	65407	72887	2129286	0.628705330990041	0.029802345931754463	0.371294669009959	0.9701976540682455
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	num-4	run0	6	CD4+ T Cell (Central Memory)	CD4+ T Cell (Central Memory)	123418	65407	72887	2129286	0.628705330990041	0.029802345931754463	0.371294669009959	0.9701976540682455
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	num-4	run0	7	CD4+ T Cell (EMRA)	CD4+ T Cell (EMRA)	2246	4864	5276	2378612	0.2985908003190641	0.0020407170032339323	0.701409199680936	0.9979592829967661
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-both	num-4	run0	7	CD4+ T Cell (EMRA)	CD4+ T Cell (EMRA)	2246	4864	5276	2378612	0.2985908003190641	0.0020407170032339323	0.701409199680936	0.9979592829967661
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	num-4	run0	7	CD4+ T Cell (EMRA)	CD4+ T Cell (EMRA)	2246	4864	5276	2378612	0.2985908003190641	0.0020407170032339323	0.701409199680936	0.9979592829967661
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	num-4	run0	8	CD4+ T Cell (Effector Memory)	CD4+ T Cell (Effector Memory)	31040	33809	2875	2323274	0.9152292495945746	0.014343576361120929	0.08477075040542532	0.9856564236388791
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-both	num-4	run0	8	CD4+ T Cell (Effector Memory)	CD4+ T Cell (Effector Memory)	31040	33809	2875	2323274	0.9152292495945746	0.014343576361120929	0.08477075040542532	0.9856564236388791
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	num-4	run0	8	CD4+ T Cell (Effector Memory)	CD4+ T Cell (Effector Memory)	31040	33809	2875	2323274	0.9152292495945746	0.014343576361120929	0.08477075040542532	0.9856564236388791
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	num-4	run0	9	CD4+ T Cell (Naive)	CD4+ T Cell (Naive)	171608	99950	34946	2084494	0.830814218073724	0.04575535010281793	0.16918578192627592	0.954244649897182
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-both	num-4	run0	9	CD4+ T Cell (Naive)	CD4+ T Cell (Naive)	171608	99950	34946	2084494	0.830814218073724	0.04575535010281793	0.16918578192627592	0.954244649897182
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	num-4	run0	9	CD4+ T Cell (Naive)	CD4+ T Cell (Naive)	171608	99950	34946	2084494	0.830814218073724	0.04575535010281793	0.16918578192627592	0.954244649897182
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	num-4	run0	10	CD4+ T Cell (Treg)	CD4+ T Cell (Treg)	41803	25336	11952	2311907	0.7776578922890894	0.010840122315052393	0.22234210771091062	0.9891598776849476
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-both	num-4	run0	10	CD4+ T Cell (Treg)	CD4+ T Cell (Treg)	41803	25336	11952	2311907	0.7776578922890894	0.010840122315052393	0.22234210771091062	0.9891598776849476
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	num-4	run0	10	CD4+ T Cell (Treg)	CD4+ T Cell (Treg)	41803	25336	11952	2311907	0.7776578922890894	0.010840122315052393	0.22234210771091062	0.9891598776849476
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	num-4	run0	11	CD4- CD8- T Cell	CD4- CD8- T Cell	155104	52459	11903	2171532	0.9287275383666553	0.023587775310241813	0.0712724616333447	0.9764122246897582
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-both	num-4	run0	11	CD4- CD8- T Cell	CD4- CD8- T Cell	155104	52459	11903	2171532	0.9287275383666553	0.023587775310241813	0.0712724616333447	0.9764122246897582
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	num-4	run0	11	CD4- CD8- T Cell	CD4- CD8- T Cell	155104	52459	11903	2171532	0.9287275383666553	0.023587775310241813	0.0712724616333447	0.9764122246897582
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	num-4	run0	12	CD8+ T Cell (Central Memory)	CD8+ T Cell (Central Memory)	10595	2331	18351	2359721	0.36602639397498793	9.868538033879018e-4	0.6339736060250121	0.9990131461966121
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-both	num-4	run0	12	CD8+ T Cell (Central Memory)	CD8+ T Cell (Central Memory)	10595	2331	18351	2359721	0.36602639397498793	9.868538033879018e-4	0.6339736060250121	0.9990131461966121
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	num-4	run0	12	CD8+ T Cell (Central Memory)	CD8+ T Cell (Central Memory)	10595	2331	18351	2359721	0.36602639397498793	9.868538033879018e-4	0.6339736060250121	0.9990131461966121
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	num-4	run0	13	CD8+ T Cell (EMRA)	CD8+ T Cell (EMRA)	27647	4829	9483	2349039	0.7446000538647993	0.0020515169074901396	0.2553999461352007	0.9979484830925098
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-both	num-4	run0	13	CD8+ T Cell (EMRA)	CD8+ T Cell (EMRA)	27647	4829	9483	2349039	0.7446000538647993	0.0020515169074901396	0.2553999461352007	0.9979484830925098
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	num-4	run0	13	CD8+ T Cell (EMRA)	CD8+ T Cell (EMRA)	27647	4829	9483	2349039	0.7446000538647993	0.0020515169074901396	0.2553999461352007	0.9979484830925098
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	num-4	run0	14	CD8+ T Cell (Effector Memory)	CD8+ T Cell (Effector Memory)	3486	1207	3810	2382495	0.4777960526315789	5.06355240713814e-4	0.522203947368421	0.9994936447592861
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-both	num-4	run0	14	CD8+ T Cell (Effector Memory)	CD8+ T Cell (Effector Memory)	3486	1207	3810	2382495	0.4777960526315789	5.06355240713814e-4	0.522203947368421	0.9994936447592861
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	num-4	run0	14	CD8+ T Cell (Effector Memory)	CD8+ T Cell (Effector Memory)	3486	1207	3810	2382495	0.4777960526315789	5.06355240713814e-4	0.522203947368421	0.9994936447592861
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	num-4	run0	15	CD8+ T Cell (Naive)	CD8+ T Cell (Naive)	109492	3878	62305	2215323	0.6373335972106614	0.0017474757806976474	0.3626664027893386	0.9982525242193023
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-both	num-4	run0	15	CD8+ T Cell (Naive)	CD8+ T Cell (Naive)	109492	3878	62305	2215323	0.6373335972106614	0.0017474757806976474	0.3626664027893386	0.9982525242193023
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	num-4	run0	15	CD8+ T Cell (Naive)	CD8+ T Cell (Naive)	109492	3878	62305	2215323	0.6373335972106614	0.0017474757806976474	0.3626664027893386	0.9982525242193023
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	num-4	run0	16	Dendritic Cell (Type 1, CD141+)	Dendritic Cell (Type 1, CD141+)	3753	4804	3638	2378803	0.5077797321066162	0.002015432913227726	0.49222026789338386	0.9979845670867723
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-both	num-4	run0	16	Dendritic Cell (Type 1, CD141+)	Dendritic Cell (Type 1, CD141+)	3753	4804	3638	2378803	0.5077797321066162	0.002015432913227726	0.49222026789338386	0.9979845670867723
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	num-4	run0	16	Dendritic Cell (Type 1, CD141+)	Dendritic Cell (Type 1, CD141+)	3753	4804	3638	2378803	0.5077797321066162	0.002015432913227726	0.49222026789338386	0.9979845670867723
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	num-4	run0	17	Dendritic Cell (Type 2, CD1c+)	Dendritic Cell (Type 2, CD1c+)	0	0	461	2390537	0	0	1	1
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-both	num-4	run0	17	Dendritic Cell (Type 2, CD1c+)	Dendritic Cell (Type 2, CD1c+)	0	0	461	2390537	0	0	1	1
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	num-4	run0	17	Dendritic Cell (Type 2, CD1c+)	Dendritic Cell (Type 2, CD1c+)	0	0	461	2390537	0	0	1	1
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	num-4	run0	18	Monocyte (CD14+ CD16+)	Monocyte (CD14+ CD16+)	67272	17338	32914	2273474	0.6714710638212924	0.007568495363216187	0.3285289361787076	0.9924315046367839
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-both	num-4	run0	18	Monocyte (CD14+ CD16+)	Monocyte (CD14+ CD16+)	67272	17338	32914	2273474	0.6714710638212924	0.007568495363216187	0.3285289361787076	0.9924315046367839
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	num-4	run0	18	Monocyte (CD14+ CD16+)	Monocyte (CD14+ CD16+)	67272	17338	32914	2273474	0.6714710638212924	0.007568495363216187	0.3285289361787076	0.9924315046367839
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	num-4	run0	19	Monocyte (CD14+ CD16-)	Monocyte (CD14+ CD16-)	646139	17908	32567	1694384	0.9520160422922443	0.01045849656483824	0.04798395770775564	0.9895415034351618
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-both	num-4	run0	19	Monocyte (CD14+ CD16-)	Monocyte (CD14+ CD16-)	646139	17908	32567	1694384	0.9520160422922443	0.01045849656483824	0.04798395770775564	0.9895415034351618
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	num-4	run0	19	Monocyte (CD14+ CD16-)	Monocyte (CD14+ CD16-)	646139	17908	32567	1694384	0.9520160422922443	0.01045849656483824	0.04798395770775564	0.9895415034351618
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	num-4	run0	20	Monocyte (CD14- CD16+)	Monocyte (CD14- CD16+)	21774	8170	5413	2355641	0.80089748776989	0.0034562830953912983	0.19910251223010997	0.9965437169046087
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-both	num-4	run0	20	Monocyte (CD14- CD16+)	Monocyte (CD14- CD16+)	21774	8170	5413	2355641	0.80089748776989	0.0034562830953912983	0.19910251223010997	0.9965437169046087
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	num-4	run0	20	Monocyte (CD14- CD16+)	Monocyte (CD14- CD16+)	21774	8170	5413	2355641	0.80089748776989	0.0034562830953912983	0.19910251223010997	0.9965437169046087
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	num-4	run0	21	NK Cell (CD56+ CD16+)	NK Cell (CD56+ CD16+)	205402	27500	6245	2151851	0.9704933214267152	0.01261843548836328	0.02950667857328476	0.9873815645116367
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-both	num-4	run0	21	NK Cell (CD56+ CD16+)	NK Cell (CD56+ CD16+)	205402	27500	6245	2151851	0.9704933214267152	0.01261843548836328	0.02950667857328476	0.9873815645116367
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	num-4	run0	21	NK Cell (CD56+ CD16+)	NK Cell (CD56+ CD16+)	205402	27500	6245	2151851	0.9704933214267152	0.01261843548836328	0.02950667857328476	0.9873815645116367
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	num-4	run0	22	NK Cell (CD56+ CD16-)	NK Cell (CD56+ CD16-)	38796	4155	31977	2316070	0.5481751515408418	0.0017907746016011378	0.45182484845915816	0.9982092253983988
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-both	num-4	run0	22	NK Cell (CD56+ CD16-)	NK Cell (CD56+ CD16-)	38796	4155	31977	2316070	0.5481751515408418	0.0017907746016011378	0.45182484845915816	0.9982092253983988
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	num-4	run0	22	NK Cell (CD56+ CD16-)	NK Cell (CD56+ CD16-)	38796	4155	31977	2316070	0.5481751515408418	0.0017907746016011378	0.45182484845915816	0.9982092253983988
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	num-4	run0	23	Plasmacytoid Dendritic Cell	Plasmacytoid Dendritic Cell	30891	969	26	2359112	0.9991590387165638	4.105791284282192e-4	8.409612834362972e-4	0.9995894208715718
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-both	num-4	run0	23	Plasmacytoid Dendritic Cell	Plasmacytoid Dendritic Cell	30891	969	26	2359112	0.9991590387165638	4.105791284282192e-4	8.409612834362972e-4	0.9995894208715718
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	num-4	run0	23	Plasmacytoid Dendritic Cell	Plasmacytoid Dendritic Cell	30891	969	26	2359112	0.9991590387165638	4.105791284282192e-4	8.409612834362972e-4	0.9995894208715718
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	num-5	run0	1	B Cell (CD27-)	B Cell (CD27-)	107408	2623	3126	2272631	0.9717191090524182	0.0011528383204688355	0.02828089094758174	0.9988471616795311
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-both	num-5	run0	1	B Cell (CD27-)	B Cell (CD27-)	107408	2623	3126	2272631	0.9717191090524182	0.0011528383204688355	0.02828089094758174	0.9988471616795311
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	num-5	run0	1	B Cell (CD27-)	B Cell (CD27-)	107408	2623	3126	2272631	0.9717191090524182	0.0011528383204688355	0.02828089094758174	0.9988471616795311
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-train	num-5	run0	2	B Cell (Memory)	B Cell (Memory)	34916	2436	4069	2344367	0.895626523021675	0.0010380078770991857	0.104373476978325	0.9989619921229008
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	drop-both	num-5	run0	2	B Cell (Memory)	B Cell (Memory)	34916	2436	4069	2344367	0.895626523021675	0.0010380078770991857	0.104373476978325	0.9989619921229008
dataset_name-FR-FCM-Z238_dataset-revision-67990f383ac8f169c9a00148febba1ed357e18e8_name-data_import.data_raw_potential-batches-1_seed-42_transformation-cofactor-5	lda	unfiltered	num-5	run0	2	B Cell (Memory)	B Cell (Memory)	34916	2436	4069	2344367	0.895626523021675	0.0010380078770991857	0.104373476978325	0.9989619921229008
